unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1742832000,2025-03-24 16:00:00,BTC/USD,88350,88495,87706,88061,66.93014093,5893935.140436729
1742828400,2025-03-24 15:00:00,BTC/USD,87980,88382,87715,88346,210.08483952,18560155.23223392
1742824800,2025-03-24 14:00:00,BTC/USD,87711,88772,87659,87953,356.95531405,31395290.736639652
1742821200,2025-03-24 13:00:00,BTC/USD,87344,87713,87146,87710,105.63301353,9265071.6167163
1742817600,2025-03-24 12:00:00,BTC/USD,87699,87709,87276,87342,86.55595293,7559970.04081206
1742814000,2025-03-24 11:00:00,BTC/USD,87815,87839,87534,87699,21.11667539,1851911.3150276102
1742810400,2025-03-24 10:00:00,BTC/USD,87178,87839,87146,87815,33.12719588,2909064.7062022
1742806800,2025-03-24 09:00:00,BTC/USD,87410,87500,87146,87186,12.64165404,1102175.24913144
1742803200,2025-03-24 08:00:00,BTC/USD,86880,87500,86861,87416,47.98456709,4194618.91673944
1742799600,2025-03-24 07:00:00,BTC/USD,87116,87181,86772,86882,21.11010902,1834088.49187564
1742796000,2025-03-24 06:00:00,BTC/USD,86904,87280,86904,87112,43.95696210,3829178.8824552
1742792400,2025-03-24 05:00:00,BTC/USD,86847,87020,86819,86909,18.63508468,1619556.57445412
1742788800,2025-03-24 04:00:00,BTC/USD,86550,86927,86550,86852,42.96598637,3731681.8482072405
1742785200,2025-03-24 03:00:00,BTC/USD,85884,86552,85881,86551,59.23761024,5127074.40388224
1742781600,2025-03-24 02:00:00,BTC/USD,85576,85931,85541,85899,21.98554209,1888536.07998891
1742778000,2025-03-24 01:00:00,BTC/USD,86015,86033,85546,85566,28.67535170,2453635.1435622
1742774400,2025-03-24 00:00:00,BTC/USD,86084,86629,85867,86013,71.54626166,6153908.60416158
1742770800,2025-03-23 23:00:00,BTC/USD,85355,86116,85355,86084,96.08142052,8271073.00404368
1742767200,2025-03-23 22:00:00,BTC/USD,85187,85676,85179,85353,69.59566941,5940199.17115173
1742763600,2025-03-23 21:00:00,BTC/USD,85075,85193,84929,85175,8.46895856,721343.545348
1742760000,2025-03-23 20:00:00,BTC/USD,84996,85269,84996,85107,3.95001742,336174.13256394
1742756400,2025-03-23 19:00:00,BTC/USD,84965,85084,84917,84996,3.82910426,325458.54568295996
1742752800,2025-03-23 18:00:00,BTC/USD,85011,85033,84816,84965,18.52711825,1574156.6021112502
1742749200,2025-03-23 17:00:00,BTC/USD,85251,85387,84916,85011,51.35545980,4365778.9930577995
1742745600,2025-03-23 16:00:00,BTC/USD,85176,85356,84959,85240,13.69704162,1167535.8276888
1742742000,2025-03-23 15:00:00,BTC/USD,84888,85233,84888,85170,58.66022526,4996091.3853942
1742738400,2025-03-23 14:00:00,BTC/USD,85056,85172,84864,84893,69.55904609,5905076.09971837
1742734800,2025-03-23 13:00:00,BTC/USD,84705,85059,84645,85056,56.23250868,4782912.25828608
1742731200,2025-03-23 12:00:00,BTC/USD,84652,84784,84581,84705,22.48171141,1904313.36498405
1742727600,2025-03-23 11:00:00,BTC/USD,84459,84988,84459,84651,82.22692488,6960591.41801688
1742724000,2025-03-23 10:00:00,BTC/USD,84306,84470,84294,84451,8.01305786,676710.74933486
1742720400,2025-03-23 09:00:00,BTC/USD,84322,84322,84322,84322,0.00000000,0.0
1742716800,2025-03-23 08:00:00,BTC/USD,84294,84328,84253,84322,1.95082211,164497.22195942
1742713200,2025-03-23 07:00:00,BTC/USD,84224,84306,84205,84272,2.43617806,205301.59747232
1742709600,2025-03-23 06:00:00,BTC/USD,84215,84257,84181,84227,2.99346394,252130.48727438
1742706000,2025-03-23 05:00:00,BTC/USD,84098,84216,84098,84209,9.77313820,822986.1946838
1742702400,2025-03-23 04:00:00,BTC/USD,84136,84136,84075,84092,4.40991137,370838.26692604
1742698800,2025-03-23 03:00:00,BTC/USD,84220,84225,84146,84201,27.26107172,2295409.49989572
1742695200,2025-03-23 02:00:00,BTC/USD,84057,84247,83995,84215,18.70328155,1575096.85573325
1742691600,2025-03-23 01:00:00,BTC/USD,83995,84105,83969,84047,8.28009761,695917.36382767
1742688000,2025-03-23 00:00:00,BTC/USD,83806,84025,83806,83996,11.42775033,959885.31671868
1742684400,2025-03-22 23:00:00,BTC/USD,83964,83965,83682,83823,28.17215213,2361474.30799299
1742680800,2025-03-22 22:00:00,BTC/USD,84000,84065,83964,83964,16.96998681,1424867.97251484
1742677200,2025-03-22 21:00:00,BTC/USD,83934,84075,83854,84006,24.24584257,2036796.2509354202
1742673600,2025-03-22 20:00:00,BTC/USD,84167,84202,83934,83936,20.69655773,1737186.2696252798
1742670000,2025-03-22 19:00:00,BTC/USD,84253,84271,84166,84169,9.34399742,786474.9188439801
1742666400,2025-03-22 18:00:00,BTC/USD,84234,84304,84196,84254,9.01259531,759347.20524874
1742662800,2025-03-22 17:00:00,BTC/USD,84128,84237,84128,84235,10.61041668,893768.4490398
1742659200,2025-03-22 16:00:00,BTC/USD,84107,84136,84051,84128,5.84052473,491351.66448544
1742655600,2025-03-22 15:00:00,BTC/USD,84002,84115,83964,84107,18.01406928,1515109.32493296
1742652000,2025-03-22 14:00:00,BTC/USD,84155,84193,83994,84002,9.66947640,812255.3565528
1742648400,2025-03-22 13:00:00,BTC/USD,84219,84220,84046,84154,12.55698656,1056720.64697024
1742644800,2025-03-22 12:00:00,BTC/USD,84207,84276,84166,84220,5.62476047,473717.3267834
1742641200,2025-03-22 11:00:00,BTC/USD,84384,84390,84197,84206,18.40579210,1549878.1295726
1742637600,2025-03-22 10:00:00,BTC/USD,84338,84412,84338,84384,12.46681126,1051999.40136384
1742634000,2025-03-22 09:00:00,BTC/USD,84204,84490,84204,84339,36.47782003,3076502.8635101696
1742630400,2025-03-22 08:00:00,BTC/USD,84250,84253,84116,84200,9.01849395,759357.19059
1742626800,2025-03-22 07:00:00,BTC/USD,84306,84356,84206,84250,10.82657007,912138.5283975
1742623200,2025-03-22 06:00:00,BTC/USD,84291,84358,84143,84302,4.85396510,409198.9658602
1742619600,2025-03-22 05:00:00,BTC/USD,84332,84378,84224,84277,4.47934474,377505.73665298003
1742616000,2025-03-22 04:00:00,BTC/USD,84217,84358,84181,84330,7.31821337,617144.9334921
1742612400,2025-03-22 03:00:00,BTC/USD,84156,84247,84101,84223,15.38739331,1295972.42674813
1742608800,2025-03-22 02:00:00,BTC/USD,84045,84226,83991,84163,4.48962507,377860.31476641
1742605200,2025-03-22 01:00:00,BTC/USD,84167,84287,83965,84045,18.51829119,1556369.78306355
1742601600,2025-03-22 00:00:00,BTC/USD,84050,84227,84025,84170,3.86516363,325330.8227371
1742598000,2025-03-21 23:00:00,BTC/USD,84119,84200,84025,84061,8.33661255,700783.98756555
1742594400,2025-03-21 22:00:00,BTC/USD,84369,84369,84085,84148,13.60749751,1145043.70047148
1742590800,2025-03-21 21:00:00,BTC/USD,84186,84530,84139,84386,44.11154711,3722397.0144244595
1742587200,2025-03-21 20:00:00,BTC/USD,83927,84191,83787,84183,37.15977927,3128221.69828641
1742583600,2025-03-21 19:00:00,BTC/USD,84062,84150,83768,83927,82.94013497,6960916.70762719
1742580000,2025-03-21 18:00:00,BTC/USD,83977,84398,83857,84090,25.10124407,2110763.6138463
1742576400,2025-03-21 17:00:00,BTC/USD,84061,84100,83671,83977,33.99021833,2854396.5646984098
1742572800,2025-03-21 16:00:00,BTC/USD,83519,84100,83335,84054,11.77878203,990053.74474962
1742569200,2025-03-21 15:00:00,BTC/USD,84206,84236,83513,83513,192.18164446,16049665.67378798
1742565600,2025-03-21 14:00:00,BTC/USD,83903,84236,83479,84214,171.11328145,14410133.8840303
1742562000,2025-03-21 13:00:00,BTC/USD,83426,84045,83142,83903,163.56516333,13723607.89887699
1742558400,2025-03-21 12:00:00,BTC/USD,84010,84297,83358,83435,73.66854017,6146534.64908395
1742554800,2025-03-21 11:00:00,BTC/USD,84134,84134,83905,84012,15.83524636,1330350.71719632
1742551200,2025-03-21 10:00:00,BTC/USD,84095,84262,83884,84125,34.03157462,2862906.2149075
1742547600,2025-03-21 09:00:00,BTC/USD,83987,84277,83765,84095,24.25612031,2039818.43746945
1742544000,2025-03-21 08:00:00,BTC/USD,83901,84101,83713,83971,35.99584062,3022606.73270202
1742540400,2025-03-21 07:00:00,BTC/USD,84169,84238,83713,83898,26.33658524,2209586.82846552
1742536800,2025-03-21 06:00:00,BTC/USD,84435,84441,84056,84169,21.88711015,1842216.17421535
1742533200,2025-03-21 05:00:00,BTC/USD,84631,84642,84318,84437,27.04731139,2283793.83183743
1742529600,2025-03-21 04:00:00,BTC/USD,84421,84773,84421,84638,15.82247827,1339182.91581626
1742526000,2025-03-21 03:00:00,BTC/USD,84640,84672,84247,84421,15.38875167,1299133.8047330698
1742522400,2025-03-21 02:00:00,BTC/USD,84730,84801,84470,84640,13.44177136,1137711.5279104
1742518800,2025-03-21 01:00:00,BTC/USD,84443,84738,84338,84735,22.10679551,1873219.31753985
1742515200,2025-03-21 00:00:00,BTC/USD,84179,84469,84153,84434,36.80379918,3107491.97996412
1742511600,2025-03-20 23:00:00,BTC/USD,84106,84301,83880,84158,15.54021189,1307833.15223862
1742508000,2025-03-20 22:00:00,BTC/USD,84288,84468,83984,84093,37.19127962,3127526.2770846603
1742504400,2025-03-20 21:00:00,BTC/USD,84489,84570,84220,84320,11.35068908,957090.1032256001
1742500800,2025-03-20 20:00:00,BTC/USD,84133,84569,84117,84494,50.43600885,4261540.1317719
1742497200,2025-03-20 19:00:00,BTC/USD,84001,84378,83880,84149,136.51073936,11487242.20640464
1742493600,2025-03-20 18:00:00,BTC/USD,84044,84273,83901,83989,70.80461162,5946808.52535218
1742490000,2025-03-20 17:00:00,BTC/USD,83756,84325,83690,84036,73.65848198,6189964.19167128
1742486400,2025-03-20 16:00:00,BTC/USD,84798,84877,83631,83758,153.28425461,12838782.59762438
1742482800,2025-03-20 15:00:00,BTC/USD,86151,86190,84561,84649,244.86927833,20727939.54135617
1742479200,2025-03-20 14:00:00,BTC/USD,85488,86479,85488,86144,279.19769702,24051206.412090883
1742475600,2025-03-20 13:00:00,BTC/USD,85323,85808,85050,85483,121.49592278,10385835.96700274
1742472000,2025-03-20 12:00:00,BTC/USD,85478,85520,85193,85325,31.53950549,2691108.30593425
1742468400,2025-03-20 11:00:00,BTC/USD,85163,85479,85163,85463,11.04323901,943788.33551163
1742464800,2025-03-20 10:00:00,BTC/USD,85830,85942,84784,85168,112.01094339,9539748.02663952
1742461200,2025-03-20 09:00:00,BTC/USD,86228,86277,85819,85862,33.90419725,2911082.1842795
1742457600,2025-03-20 08:00:00,BTC/USD,85829,86293,85710,86244,35.40492642,3053462.4741664804
1742454000,2025-03-20 07:00:00,BTC/USD,85769,85952,85736,85811,18.89735189,1621600.66303279
1742450400,2025-03-20 06:00:00,BTC/USD,85828,86003,85664,85789,30.46105019,2613223.0347499102
1742446800,2025-03-20 05:00:00,BTC/USD,85692,85828,85490,85828,34.25429042,2939977.2381677595
1742443200,2025-03-20 04:00:00,BTC/USD,85895,85955,85443,85683,12.42477486,1064591.9843293799
1742439600,2025-03-20 03:00:00,BTC/USD,86130,86152,85851,85906,8.40373176,721930.98057456
1742436000,2025-03-20 02:00:00,BTC/USD,85896,86131,85649,86089,14.40988599,1240532.67499311
1742432400,2025-03-20 01:00:00,BTC/USD,86091,86376,85767,85884,70.23925542,6032428.21249128
1742428800,2025-03-20 00:00:00,BTC/USD,86870,87470,85974,86062,269.80002822,23219530.02866964
1742425200,2025-03-19 23:00:00,BTC/USD,86265,87010,86212,86868,102.08791730,8868173.2000164
1742421600,2025-03-19 22:00:00,BTC/USD,85688,86500,85688,86188,89.62182982,7724326.26852616
1742418000,2025-03-19 21:00:00,BTC/USD,85373,85921,85352,85647,56.72742149,4858533.46835403
1742414400,2025-03-19 20:00:00,BTC/USD,85466,85869,85231,85372,142.67549513,12180492.37023836
1742410800,2025-03-19 19:00:00,BTC/USD,85660,85950,84988,85467,289.04462203,24703776.711038012
1742407200,2025-03-19 18:00:00,BTC/USD,84135,85883,83596,85644,363.63802102,31143414.67223688
1742403600,2025-03-19 17:00:00,BTC/USD,84587,84713,83790,84156,115.58576180,9727235.3700408
1742400000,2025-03-19 16:00:00,BTC/USD,84803,84827,84458,84595,57.33269121,4850059.01290995
1742396400,2025-03-19 15:00:00,BTC/USD,84310,84871,84139,84753,59.43771243,5037524.44157979
1742392800,2025-03-19 14:00:00,BTC/USD,84152,84378,83878,84316,72.57580744,6119301.780111041
1742389200,2025-03-19 13:00:00,BTC/USD,83780,84317,83633,84123,142.98163758,12028044.298142342
1742385600,2025-03-19 12:00:00,BTC/USD,83916,83916,83552,83780,27.29052956,2286400.5665368
1742382000,2025-03-19 11:00:00,BTC/USD,83502,84075,83415,83863,62.97186919,5281009.86588097
1742378400,2025-03-19 10:00:00,BTC/USD,83535,83803,83468,83502,43.95791106,3670573.48933212
1742374800,2025-03-19 09:00:00,BTC/USD,83423,83600,83366,83530,13.47308123,1125406.4751419
1742371200,2025-03-19 08:00:00,BTC/USD,83226,83550,83207,83429,20.40002761,1701953.90347469
1742367600,2025-03-19 07:00:00,BTC/USD,83190,83352,83062,83181,32.76314025,2725270.76913525
1742364000,2025-03-19 06:00:00,BTC/USD,83249,83312,83119,83190,6.77781944,563846.7992136
1742360400,2025-03-19 05:00:00,BTC/USD,82951,83312,82904,83249,72.60372215,6044187.265265349
1742356800,2025-03-19 04:00:00,BTC/USD,83054,83072,82789,82952,3.48445455,289042.4738316
1742353200,2025-03-19 03:00:00,BTC/USD,82850,83072,82747,83039,57.43141710,4769047.4445669
1742349600,2025-03-19 02:00:00,BTC/USD,82665,82875,82567,82866,7.16125918,593424.90320988
1742346000,2025-03-19 01:00:00,BTC/USD,83130,83147,82614,82614,34.55811932,2854984.4695024802
1742342400,2025-03-19 00:00:00,BTC/USD,82694,83222,82632,83087,52.02726702,4322789.534890739
1742338800,2025-03-18 23:00:00,BTC/USD,82384,82784,82384,82715,12.89887967,1066930.83190405
1742335200,2025-03-18 22:00:00,BTC/USD,81988,82536,81979,82383,17.08825073,1407781.35988959
1742331600,2025-03-18 21:00:00,BTC/USD,82059,82197,81917,82041,17.09764110,1402707.5734851
1742328000,2025-03-18 20:00:00,BTC/USD,82306,82331,81867,82040,12.35120137,1013292.5603948
1742324400,2025-03-18 19:00:00,BTC/USD,81860,82473,81745,82302,133.98081914,11026889.37686028
1742320800,2025-03-18 18:00:00,BTC/USD,81466,81929,81259,81869,27.55173377,2255632.89201613
1742317200,2025-03-18 17:00:00,BTC/USD,81855,81939,81326,81455,31.45538863,2562198.68085665
1742313600,2025-03-18 16:00:00,BTC/USD,81587,82141,81540,81872,81.61944953,6682347.57192016
1742310000,2025-03-18 15:00:00,BTC/USD,81747,82188,81525,81606,125.47059050,10239153.008343
1742306400,2025-03-18 14:00:00,BTC/USD,81314,81953,81141,81855,171.59255679,14045708.73604545
1742302800,2025-03-18 13:00:00,BTC/USD,82377,82443,81138,81367,96.02756532,7813474.907392439
1742299200,2025-03-18 12:00:00,BTC/USD,82542,82803,82329,82369,16.49974876,1359067.80561244
1742295600,2025-03-18 11:00:00,BTC/USD,82812,82841,82512,82587,11.43291373,944210.0462195099
1742292000,2025-03-18 10:00:00,BTC/USD,82811,82917,82606,82825,17.52288420,1451332.883865
1742288400,2025-03-18 09:00:00,BTC/USD,83280,83343,82794,82816,101.40836375,8398235.05232
1742284800,2025-03-18 08:00:00,BTC/USD,83146,83440,83039,83275,17.89806972,1490461.755933
1742281200,2025-03-18 07:00:00,BTC/USD,82423,83265,82412,83160,102.64902625,8536293.022950001
1742277600,2025-03-18 06:00:00,BTC/USD,82981,83004,82259,82453,60.93860663,5024570.93246339
1742274000,2025-03-18 05:00:00,BTC/USD,82974,83102,82909,83018,16.94343889,1406610.40977002
1742270400,2025-03-18 04:00:00,BTC/USD,83079,83192,82855,82974,19.69396758,1634087.2659829198
1742266800,2025-03-18 03:00:00,BTC/USD,83333,83333,82954,83136,52.13479496,4334278.31379456
1742263200,2025-03-18 02:00:00,BTC/USD,83133,83512,83133,83361,30.36199608,2531006.35522488
1742259600,2025-03-18 01:00:00,BTC/USD,83794,83908,83022,83172,86.69088719,7210254.46936668
1742256000,2025-03-18 00:00:00,BTC/USD,83930,83989,83724,83794,28.90627904,2422172.74587776
1742252400,2025-03-17 23:00:00,BTC/USD,84058,84125,83763,84058,61.55025209,5173791.09018122
1742248800,2025-03-17 22:00:00,BTC/USD,84081,84246,84005,84057,10.89202139,915550.64197923
1742245200,2025-03-17 21:00:00,BTC/USD,83958,84208,83882,84081,11.38487018,957251.26960458
1742241600,2025-03-17 20:00:00,BTC/USD,84390,84390,83843,83956,33.98242123,2853028.15678588
1742238000,2025-03-17 19:00:00,BTC/USD,84497,84741,84348,84452,53.51548438,4519489.6868597595
1742234400,2025-03-17 18:00:00,BTC/USD,84191,84579,83986,84511,73.25426873,6190791.504641031
1742230800,2025-03-17 17:00:00,BTC/USD,83411,84329,83362,84186,87.69848211,7382984.41491246
1742227200,2025-03-17 16:00:00,BTC/USD,83528,83843,83116,83451,20.07360634,1675162.52267934
1742223600,2025-03-17 15:00:00,BTC/USD,82900,83682,82714,83522,37.73863983,3152006.6758812596
1742220000,2025-03-17 14:00:00,BTC/USD,83024,83322,82466,82900,99.94146892,8285147.773468001
1742216400,2025-03-17 13:00:00,BTC/USD,83052,83703,82803,83028,141.26184697,11728688.63022516
1742212800,2025-03-17 12:00:00,BTC/USD,83486,83952,83012,83055,189.14260695,15709239.220232248
1742209200,2025-03-17 11:00:00,BTC/USD,83375,83661,83223,83502,32.55381269,2718308.46724038
1742205600,2025-03-17 10:00:00,BTC/USD,83648,83678,83262,83325,30.40694917,2533659.0395902502
1742202000,2025-03-17 09:00:00,BTC/USD,83529,83743,83438,83641,10.16544944,850248.35661104
1742198400,2025-03-17 08:00:00,BTC/USD,83540,83672,83188,83534,11.28264001,942484.05059534
1742194800,2025-03-17 07:00:00,BTC/USD,83192,83582,83192,83564,20.86416775,1743493.313861
1742191200,2025-03-17 06:00:00,BTC/USD,83132,83281,82691,83212,59.70905050,4968509.510206
1742187600,2025-03-17 05:00:00,BTC/USD,83598,83604,83132,83132,41.09297027,3416140.80448564
1742184000,2025-03-17 04:00:00,BTC/USD,83713,83853,83513,83591,10.69232050,893781.7629155
1742180400,2025-03-17 03:00:00,BTC/USD,83317,83709,83317,83709,21.87485935,1831122.6013291501
1742176800,2025-03-17 02:00:00,BTC/USD,83227,83352,82973,83197,42.87424696,3567008.72433112
1742173200,2025-03-17 01:00:00,BTC/USD,83051,83387,82833,83225,61.18092231,5091782.25924975
1742169600,2025-03-17 00:00:00,BTC/USD,82569,83132,82521,83044,35.76303798,2969905.72601112
1742166000,2025-03-16 23:00:00,BTC/USD,82091,82615,81983,82555,66.69666616,5506143.274838801
1742162400,2025-03-16 22:00:00,BTC/USD,82725,82828,82092,82101,44.29204832,3636421.45912032
1742158800,2025-03-16 21:00:00,BTC/USD,83209,83219,82694,82746,5.13277349,424716.47520354
1742155200,2025-03-16 20:00:00,BTC/USD,83105,83404,82923,83217,8.49837594,707209.3505989801
1742151600,2025-03-16 19:00:00,BTC/USD,83692,83711,82593,83093,66.39521790,5516977.8409647
1742148000,2025-03-16 18:00:00,BTC/USD,83948,84093,83633,83692,4.46433813,373629.38677596
1742144400,2025-03-16 17:00:00,BTC/USD,83656,84046,83482,83901,9.81486412,823476.91453212
1742140800,2025-03-16 16:00:00,BTC/USD,83343,85059,83343,83639,224.96890302,18816174.07968978
1742137200,2025-03-16 15:00:00,BTC/USD,83342,83442,82994,83323,14.48848734,1207224.2306308202
1742133600,2025-03-16 14:00:00,BTC/USD,82585,83342,82585,83342,56.45131968,4704765.88477056
1742130000,2025-03-16 13:00:00,BTC/USD,82724,83111,82506,82588,71.33546897,5891453.7112943595
1742126400,2025-03-16 12:00:00,BTC/USD,82404,82924,82404,82761,74.51046482,6166560.578968019
1742122800,2025-03-16 11:00:00,BTC/USD,83673,83673,82397,82405,198.02963416,16318632.0029548
1742119200,2025-03-16 10:00:00,BTC/USD,83889,84035,83672,83673,88.86511203,7435610.518886191
1742115600,2025-03-16 09:00:00,BTC/USD,84264,84278,83816,83873,39.64999234,3325563.80753282
1742112000,2025-03-16 08:00:00,BTC/USD,84266,84340,84165,84259,6.75520792,569187.06413128
1742108400,2025-03-16 07:00:00,BTC/USD,84229,84367,83960,84261,54.10363849,4558826.68280589
1742104800,2025-03-16 06:00:00,BTC/USD,84394,84400,84232,84242,2.06566213,174015.50915546002
1742101200,2025-03-16 05:00:00,BTC/USD,84400,84409,84301,84397,8.35771793,705366.32013821
1742097600,2025-03-16 04:00:00,BTC/USD,84313,84409,84256,84400,5.38643934,454615.48029599997
1742094000,2025-03-16 03:00:00,BTC/USD,83957,84378,83914,84323,25.78795781,2174517.96641263
1742090400,2025-03-16 02:00:00,BTC/USD,83884,84115,83753,83963,40.86192435,3430889.7541990504
1742086800,2025-03-16 01:00:00,BTC/USD,84257,84276,83848,83885,47.33686881,3970853.24012685
1742083200,2025-03-16 00:00:00,BTC/USD,84362,84369,84228,84228,13.95326033,1175255.21107524
1742079600,2025-03-15 23:00:00,BTC/USD,84395,84411,84295,84347,5.37089900,453019.217953
1742076000,2025-03-15 22:00:00,BTC/USD,84401,84449,84326,84384,4.91406689,414668.62044576
1742072400,2025-03-15 21:00:00,BTC/USD,84378,84449,84243,84393,52.65376166,4443608.90777238
1742068800,2025-03-15 20:00:00,BTC/USD,84307,84429,84307,84378,22.53091515,1901113.5585267
1742065200,2025-03-15 19:00:00,BTC/USD,84214,84330,84116,84302,4.52317723,381312.88684346
1742061600,2025-03-15 18:00:00,BTC/USD,84416,84473,84147,84223,19.40006626,1633931.78061598
1742058000,2025-03-15 17:00:00,BTC/USD,84353,84479,84268,84415,2.52542674,213183.8982571
